q_id,web_list
5885,"[886, 1033, 1574, 425, 927]"
5886,"[1666, 1149, 731, 67, 730]"
5887,"[18, 807, 1204, 1567, 1679]"
5888,"[886, 1039, 1930, 1574, 257]"
5889,"[18, 1574, 1204, 1573, 807]"
5890,"[18, 1574, 37, 1249, 927]"
5891,"[1567, 1204, 807, 16, 1574]"
5892,"[18, 606, 1204, 807, 1679]"
5893,"[1930, 1039, 927, 1591, 1574]"
5894,"[18, 1204, 1573, 16, 1567]"
5895,"[18, 807, 1249, 1204, 606]"
5896,"[1587, 927, 18, 1574, 1573]"
5897,"[1574, 1006, 18, 807, 1882]"
5898,"[1587, 18, 807, 1574, 1554]"
5899,"[886, 18, 1204, 606, 1896]"
5900,"[927, 18, 1574, 48, 54]"
5901,"[1567, 1587, 927, 1574, 807]"
5902,"[1587, 1567, 927, 807, 160]"
5903,"[18, 1204, 807, 927, 1574]"
5904,"[37, 1567, 18, 927, 807]"
5905,"[407, 1773, 406, 67, 1548]"
5906,"[1006, 1574, 18, 534, 1428]"
5907,"[1574, 927, 1882, 807, 1380]"
5908,"[160, 18, 930, 936, 1574]"
5909,"[1917, 1039, 408, 216, 1584]"
5910,"[1033, 1574, 18, 807, 54]"
5911,"[927, 1574, 807, 57, 54]"
5912,"[1039, 730, 604, 84, 67]"
5913,"[886, 1574, 1428, 730, 930]"
5914,"[1193, 1033, 1587, 927, 1554]"
5915,"[407, 1193, 406, 886, 419]"
5916,"[419, 1666, 1620, 425, 407]"
5917,"[18, 1006, 1574, 1428, 807]"
5918,"[1666, 425, 160, 407, 406]"
5919,"[1033, 160, 930, 1620, 156]"
5920,"[1567, 1574, 18, 807, 37]"
5921,"[18, 927, 1855, 930, 261]"
5922,"[16, 807, 1249, 884, 1587]"
5923,"[1630, 1574, 53, 807, 1917]"
5924,"[1042, 1054, 1885, 374, 807]"
5925,"[807, 18, 1054, 1204, 1574]"
5926,"[283, 18, 1148, 1054, 807]"
5927,"[1204, 18, 1917, 807, 16]"
5928,"[807, 18, 649, 1573, 1204]"
5929,"[1574, 480, 1428, 807, 1266]"
5930,"[18, 807, 1204, 1573, 1915]"
5931,"[1054, 18, 1026, 543, 807]"
5932,"[1574, 1917, 18, 1931, 1584]"
5933,"[807, 1915, 18, 1574, 1204]"
5934,"[403, 1567, 807, 18, 480]"
5935,"[1054, 1042, 1574, 406, 721]"
5936,"[18, 807, 1574, 57, 54]"
5937,"[403, 807, 1573, 1677, 18]"
5938,"[723, 18, 1574, 1054, 374]"
5939,"[1567, 18, 807, 16, 543]"
5940,"[1054, 1573, 1915, 1574, 419]"
5941,"[18, 807, 1680, 1574, 1929]"
5942,"[18, 1204, 807, 606, 1249]"
5943,"[1915, 1584, 1902, 1596, 807]"
5944,"[1915, 18, 37, 1772, 1204]"
5945,"[18, 1042, 1574, 160, 936]"
5946,"[1042, 1574, 1054, 1620, 1043]"
5947,"[807, 18, 403, 480, 1204]"
5948,"[18, 1574, 807, 1006, 1042]"
5949,"[1900, 723, 672, 18, 63]"
5950,"[1929, 18, 1680, 807, 1574]"
5951,"[1680, 1042, 1592, 1574, 721]"
5952,"[807, 18, 1204, 403, 1567]"
5953,"[1574, 18, 636, 723, 807]"
5954,"[1902, 1042, 1054, 1680, 283]"
5955,"[18, 1567, 1592, 1588, 927]"
5956,"[807, 18, 1574, 1042, 1054]"
5957,"[807, 18, 1574, 613, 639]"
5958,"[1567, 1204, 18, 403, 37]"
5959,"[1042, 1574, 1560, 51, 1054]"
5960,"[1043, 639, 419, 807, 18]"
5961,"[361, 395, 1574, 1064, 18]"
5962,"[807, 18, 1006, 1204, 1574]"
5963,"[1916, 1588, 1054, 18, 728]"
5964,"[18, 1567, 1054, 501, 807]"
5965,"[1404, 18, 807, 1573, 655]"
5966,"[18, 1915, 1573, 649, 1725]"
5967,"[1915, 1900, 1929, 1902, 807]"
5968,"[18, 1574, 37, 1929, 1592]"
5969,"[1567, 18, 1204, 1573, 1249]"
5970,"[1929, 1304, 1043, 425, 1666]"
5971,"[1917, 723, 1574, 1592, 494]"
5972,"[18, 1544, 807, 1573, 1611]"
5973,"[1574, 1211, 884, 1389, 544]"
5974,"[18, 1680, 796, 807, 1574]"
5975,"[18, 1543, 1680, 807, 1574]"
5976,"[886, 1042, 1193, 885, 1666]"
5977,"[18, 807, 1544, 1204, 697]"
5978,"[480, 18, 807, 1723, 1567]"
5979,"[1929, 18, 1592, 1574, 258]"
5980,"[1544, 886, 1613, 1543, 1608]"
5981,"[18, 796, 807, 1680, 1574]"
5982,"[18, 1592, 51, 1544, 847]"
5983,"[1574, 1666, 1542, 1564, 884]"
5984,"[18, 1723, 807, 1574, 480]"
5985,"[480, 18, 1592, 1574, 1723]"
5986,"[796, 18, 1574, 936, 1666]"
5987,"[18, 1204, 257, 807, 1006]"
5988,"[18, 807, 798, 1204, 1573]"
5989,"[18, 936, 1574, 160, 930]"
5990,"[18, 807, 1204, 1294, 1574]"
5991,"[18, 807, 1573, 1666, 480]"
5992,"[886, 1608, 1592, 1680, 1666]"
5993,"[847, 51, 18, 1573, 1592]"
5994,"[807, 18, 1679, 1411, 1567]"
5995,"[18, 1680, 807, 1666, 1574]"
5996,"[18, 218, 1574, 1592, 242]"
5997,"[1193, 1680, 1040, 1574, 1586]"
5998,"[18, 480, 807, 884, 1723]"
5999,"[1573, 16, 807, 1204, 1567]"
6000,"[1666, 1574, 18, 1723, 480]"
6001,"[18, 807, 1929, 1574, 723]"
6002,"[18, 1723, 884, 480, 807]"
6003,"[18, 807, 1204, 1573, 336]"
6004,"[18, 807, 480, 161, 1574]"
6005,"[1680, 18, 1543, 807, 1900]"
6006,"[480, 37, 1567, 18, 1723]"
6007,"[1924, 1573, 478, 1574, 1128]"
6008,"[18, 1204, 807, 1574, 1680]"
6009,"[886, 885, 1544, 1574, 1042]"
6010,"[886, 1574, 1680, 1608, 1193]"
6011,"[18, 1574, 1900, 807, 798]"
6012,"[933, 1855, 1574, 18, 403]"
6013,"[222, 240, 237, 1003, 1004]"
6014,"[886, 1809, 1574, 1666, 927]"
6015,"[18, 1573, 807, 408, 1204]"
6016,"[1043, 1929, 1052, 1584, 1055]"
6017,"[1666, 1055, 886, 18, 1053]"
6018,"[1666, 886, 18, 1574, 1053]"
6019,"[807, 18, 1574, 1204, 1573]"
6020,"[1358, 1052, 1055, 255, 1323]"
6021,"[1055, 1809, 933, 1053, 1574]"
6022,"[807, 18, 1204, 1573, 57]"
6023,"[1055, 1053, 1809, 1666, 1047]"
6024,"[1809, 933, 1574, 1055, 1053]"
6025,"[1055, 52, 270, 1630, 1666]"
6026,"[222, 242, 403, 267, 266]"
6027,"[1574, 1488, 975, 1052, 541]"
6028,"[18, 1677, 1574, 807, 84]"
6029,"[18, 1204, 1574, 807, 927]"
6030,"[18, 218, 225, 408, 1574]"
6031,"[1052, 1047, 1911, 223, 1918]"
6032,"[1809, 933, 1055, 1574, 1666]"
6033,"[1574, 224, 1153, 965, 1055]"
6034,"[1809, 1193, 1666, 1055, 933]"
6035,"[18, 807, 1052, 1574, 1666]"
6036,"[1325, 1809, 222, 1574, 1047]"
6037,"[1588, 1052, 1030, 1055, 1574]"
6038,"[218, 1006, 231, 242, 18]"
6039,"[1809, 1666, 1055, 84, 933]"
6040,"[18, 807, 1574, 1204, 927]"
6041,"[18, 1574, 927, 1666, 261]"
6042,"[1809, 1666, 1193, 1034, 1025]"
6043,"[1603, 1809, 84, 933, 735]"
6044,"[807, 1267, 18, 1574, 1691]"
6045,"[1047, 1055, 933, 930, 84]"
6046,"[222, 261, 242, 216, 240]"
6047,"[1055, 1053, 1666, 933, 84]"
6048,"[933, 1055, 1809, 1053, 1574]"
6049,"[1933, 222, 216, 1583, 255]"
6050,"[18, 1204, 807, 1573, 1574]"
6051,"[807, 259, 18, 224, 1582]"
6052,"[1055, 1574, 1666, 1917, 18]"
6053,"[1917, 1574, 1666, 1054, 419]"
6054,"[933, 886, 930, 1193, 84]"
6055,"[1666, 1055, 834, 1574, 1060]"
6056,"[403, 452, 1042, 1666, 933]"
6057,"[18, 160, 807, 720, 1574]"
6058,"[1574, 1778, 160, 1019, 807]"
6059,"[403, 807, 18, 1574, 480]"
6060,"[1428, 18, 492, 886, 885]"
6061,"[885, 1079, 1195, 1574, 1666]"
6062,"[403, 18, 1809, 1574, 1666]"
6063,"[18, 1574, 1449, 1004, 1855]"
6064,"[1249, 1915, 587, 593, 595]"
6065,"[18, 1677, 1603, 1193, 807]"
6066,"[885, 1574, 1193, 1590, 1666]"
6067,"[1026, 1588, 452, 1574, 18]"
6068,"[18, 403, 1204, 807, 1567]"
6069,"[18, 403, 1204, 480, 1495]"
6070,"[885, 1193, 1612, 891, 926]"
6071,"[18, 1666, 452, 1344, 1052]"
6072,"[1855, 1846, 1861, 1442, 720]"
6073,"[1603, 620, 470, 1054, 670]"
6074,"[1666, 18, 1574, 807, 903]"
6075,"[807, 18, 1574, 501, 480]"
6076,"[1574, 1588, 1629, 1052, 1030]"
6077,"[18, 425, 160, 1603, 620]"
6078,"[1193, 903, 1574, 1054, 721]"
6079,"[885, 1079, 1195, 1574, 1666]"
6080,"[1916, 1588, 1030, 1574, 1041]"
6081,"[403, 1809, 18, 1255, 1053]"
6082,"[1567, 1666, 1574, 1428, 1449]"
6083,"[1054, 18, 807, 1915, 1574]"
6084,"[18, 1500, 807, 1574, 1204]"
6085,"[604, 160, 930, 232, 1004]"
6086,"[18, 1915, 807, 606, 1204]"
6087,"[403, 1809, 18, 1255, 1053]"
6088,"[18, 1204, 37, 1574, 884]"
6089,"[673, 1574, 807, 1611, 884]"
6090,"[1562, 673, 1304, 884, 425]"
6091,"[1204, 18, 606, 1573, 650]"
6092,"[258, 1926, 321, 1304, 1123]"
6093,"[1924, 478, 425, 1573, 807]"
6094,"[1642, 18, 665, 1563, 1574]"
6095,"[258, 1926, 321, 1304, 1629]"
6096,"[480, 18, 807, 1573, 1204]"
6097,"[1194, 1304, 1596, 161, 1778]"
6098,"[258, 1589, 1562, 321, 425]"
6099,"[615, 1588, 739, 1906, 18]"
6100,"[1249, 258, 900, 1924, 1585]"
6101,"[1574, 1194, 1596, 1593, 321]"
6102,"[1304, 1573, 1924, 1677, 425]"
6103,"[632, 1573, 1271, 1304, 1884]"
6104,"[673, 321, 1596, 1594, 1562]"
6105,"[1929, 807, 18, 478, 1574]"
6106,"[258, 1926, 321, 1629, 1561]"
6107,"[1573, 18, 807, 1574, 697]"
6108,"[1304, 697, 673, 690, 18]"
6109,"[1574, 403, 1573, 649, 1733]"
6110,"[1249, 18, 606, 1573, 1457]"
6111,"[1304, 807, 442, 1936, 1301]"
6112,"[18, 807, 403, 480, 1204]"
6113,"[679, 1304, 258, 321, 673]"
6114,"[18, 1573, 807, 1926, 792]"
6115,"[1926, 18, 688, 697, 676]"
6116,"[807, 18, 1573, 1204, 1924]"
6117,"[1596, 1584, 1594, 1249, 127]"
6118,"[1304, 1596, 1271, 1611, 609]"
6119,"[18, 1573, 1249, 1204, 606]"
6120,"[807, 18, 1204, 16, 1574]"
6121,"[807, 18, 1204, 798, 1574]"
6122,"[1567, 1249, 16, 18, 37]"
6123,"[1573, 1249, 1896, 1404, 1567]"
6124,"[18, 403, 807, 480, 1567]"
6125,"[1562, 321, 258, 673, 1304]"
6126,"[401, 18, 1204, 1573, 662]"
6127,"[18, 110, 321, 807, 1249]"
6128,"[1615, 1586, 673, 321, 708]"
6129,"[18, 1573, 807, 1204, 649]"
6130,"[18, 1204, 16, 1249, 606]"
6131,"[807, 665, 18, 1592, 1204]"
6132,"[1596, 807, 1564, 1489, 1563]"
6133,"[18, 1573, 665, 420, 46]"
6134,"[1204, 807, 1573, 645, 18]"
6135,"[665, 807, 691, 1064, 1573]"
6136,"[18, 807, 1567, 480, 1573]"
6137,"[1611, 807, 1249, 1595, 1594]"
6138,"[665, 126, 876, 420, 1670]"
6139,"[1573, 403, 420, 18, 1204]"
6140,"[665, 18, 807, 420, 1574]"
6141,"[1611, 1249, 629, 1194, 602]"
6142,"[807, 18, 403, 1204, 665]"
6143,"[807, 18, 1204, 1573, 16]"
6144,"[1573, 1204, 18, 665, 1574]"
6145,"[665, 884, 807, 160, 1516]"
6146,"[1574, 1655, 700, 1194, 1611]"
6147,"[1713, 1596, 1585, 1594, 1563]"
6148,"[51, 807, 638, 1643, 1266]"
6149,"[807, 18, 1204, 16, 1573]"
6150,"[807, 18, 1573, 1585, 1574]"
6151,"[665, 126, 420, 649, 124]"
6152,"[807, 18, 1574, 16, 1573]"
6153,"[665, 420, 884, 96, 97]"
6154,"[1563, 1552, 1543, 807, 1553]"
6155,"[1249, 46, 1063, 45, 1656]"
6156,"[658, 807, 1249, 665, 1902]"
6157,"[665, 869, 876, 126, 882]"
6158,"[480, 1679, 1717, 403, 807]"
6159,"[18, 1204, 1573, 807, 1902]"
6160,"[665, 1713, 46, 807, 1574]"
6161,"[665, 126, 420, 667, 18]"
6162,"[480, 18, 403, 807, 1574]"
6163,"[1567, 18, 807, 665, 1574]"
6164,"[1809, 927, 1846, 1861, 51]"
6165,"[124, 1628, 126, 665, 472]"
6166,"[807, 18, 1573, 1204, 480]"
6167,"[1267, 807, 1611, 691, 1583]"
6168,"[1611, 807, 1596, 1594, 1584]"
6169,"[665, 1861, 420, 1846, 1743]"
6170,"[658, 807, 665, 420, 1197]"
6171,"[665, 420, 807, 629, 18]"
6172,"[1249, 46, 807, 1611, 1563]"
6173,"[665, 1902, 1573, 420, 1574]"
6174,"[126, 1677, 1778, 18, 1700]"
6175,"[1249, 588, 861, 579, 599]"
6176,"[1717, 1923, 18, 314, 863]"
6177,"[18, 1923, 1574, 1573, 91]"
6178,"[1923, 807, 863, 865, 1747]"
6179,"[314, 1028, 18, 1923, 865]"
6180,"[807, 1204, 18, 1573, 16]"
6181,"[314, 865, 863, 1747, 1923]"
6182,"[1204, 18, 1923, 1575, 807]"
6183,"[1923, 314, 807, 18, 863]"
6184,"[314, 1693, 18, 1594, 1517]"
6185,"[863, 18, 1747, 865, 807]"
6186,"[1717, 807, 18, 1574, 1882]"
6187,"[18, 1573, 1204, 606, 807]"
6188,"[863, 1747, 18, 865, 1717]"
6189,"[1717, 1138, 659, 1428, 18]"
6190,"[1923, 889, 314, 1882, 118]"
6191,"[18, 160, 659, 1733, 1643]"
6192,"[1148, 1147, 1573, 1574, 1579]"
6193,"[1573, 807, 1574, 1204, 1679]"
6194,"[1923, 1747, 863, 865, 1574]"
6195,"[807, 18, 1574, 1204, 798]"
6196,"[1138, 1204, 314, 1923, 1574]"
6197,"[1717, 1138, 18, 659, 1574]"
6198,"[1717, 1923, 480, 1204, 18]"
6199,"[863, 1747, 865, 314, 1923]"
6200,"[1747, 863, 865, 18, 314]"
6201,"[1923, 18, 1597, 1694, 1573]"
6202,"[18, 1204, 807, 314, 1567]"
6203,"[1923, 313, 1117, 1119, 1115]"
6204,"[807, 18, 1573, 1574, 1204]"
6205,"[420, 1902, 665, 1197, 1563]"
6206,"[1923, 807, 314, 1574, 313]"
6207,"[749, 1923, 314, 672, 1593]"
6208,"[18, 1573, 314, 606, 1204]"
6209,"[807, 480, 18, 1567, 403]"
6210,"[1574, 1573, 1560, 807, 1148]"
6211,"[1573, 863, 1747, 865, 1574]"
6212,"[807, 18, 403, 1934, 1560]"
6213,"[1182, 1573, 313, 314, 1923]"
6214,"[18, 807, 403, 1717, 1573]"
6215,"[807, 18, 1573, 1574, 865]"
6216,"[612, 865, 863, 1747, 314]"
6217,"[1717, 1574, 659, 86, 10]"
6218,"[1923, 1747, 1574, 863, 1597]"
6219,"[18, 1573, 807, 1204, 54]"
6220,"[1573, 18, 1618, 455, 807]"
6221,"[114, 1573, 1113, 18, 677]"
6222,"[1922, 1897, 1573, 114, 535]"
6223,"[1611, 1171, 455, 1563, 1618]"
6224,"[1573, 650, 807, 16, 114]"
6225,"[1611, 1922, 1897, 807, 48]"
6226,"[1113, 535, 1922, 1897, 54]"
6227,"[114, 1573, 807, 18, 1113]"
6228,"[18, 1573, 16, 807, 606]"
6229,"[807, 1574, 1573, 1882, 1564]"
6230,"[1906, 1113, 455, 1611, 1922]"
6231,"[114, 1922, 1897, 1113, 455]"
6232,"[884, 1610, 860, 1614, 1191]"
6233,"[390, 1573, 18, 807, 114]"
6234,"[1906, 1573, 1807, 1596, 868]"
6235,"[1617, 891, 455, 1619, 1491]"
6236,"[1896, 891, 535, 807, 1611]"
6237,"[16, 891, 807, 1924, 1617]"
6238,"[16, 1567, 18, 1573, 507]"
6239,"[1906, 1627, 1905, 1589, 1922]"
6240,"[1617, 455, 926, 1557, 1555]"
6241,"[455, 1573, 1312, 1906, 114]"
6242,"[1573, 1897, 1922, 535, 1592]"
6243,"[535, 1611, 807, 1573, 926]"
6244,"[18, 1573, 16, 1567, 1404]"
6245,"[1573, 1929, 891, 1617, 1897]"
6246,"[1896, 1113, 1897, 1922, 455]"
6247,"[1896, 1611, 1922, 1897, 1692]"
6248,"[114, 807, 1922, 1897, 1929]"
6249,"[16, 1567, 1249, 1032, 1916]"
6250,"[1922, 1897, 114, 455, 535]"
6251,"[1573, 18, 1929, 1434, 114]"
6252,"[18, 649, 1573, 16, 807]"
6253,"[114, 1585, 110, 1596, 1584]"
6254,"[1906, 1573, 1588, 1113, 1611]"
6255,"[1617, 891, 1491, 1897, 1922]"
6256,"[1573, 1866, 1621, 1563, 1829]"
6257,"[1922, 1897, 114, 1573, 535]"
6258,"[535, 114, 807, 18, 1113]"
6259,"[1573, 1611, 1563, 1596, 1194]"
6260,"[1617, 1555, 1929, 1922, 1897]"
6261,"[1573, 114, 455, 1204, 18]"
6262,"[114, 1573, 1147, 1194, 807]"
6263,"[1585, 1611, 1596, 1584, 1583]"
6264,"[18, 807, 1567, 606, 1204]"
6265,"[1896, 1072, 1894, 1613, 1608]"
6266,"[739, 623, 368, 18, 1191]"
6267,"[18, 807, 114, 1573, 57]"
6268,"[18, 1619, 57, 54, 58]"
6269,"[18, 1896, 1573, 1621, 1629]"
6270,"[1567, 18, 16, 54, 58]"
6271,"[73, 501, 1404, 1249, 16]"
6272,"[1896, 1072, 1889, 1574, 620]"
6273,"[57, 58, 54, 18, 807]"
6274,"[1896, 1072, 1907, 390, 1892]"
6275,"[18, 37, 1567, 807, 1574]"
6276,"[1574, 58, 57, 54, 1194]"
6277,"[37, 501, 1249, 18, 1567]"
6278,"[1896, 18, 1584, 1574, 54]"
6279,"[1249, 593, 468, 861, 1799]"
6280,"[1607, 1896, 891, 18, 368]"
6281,"[1157, 1602, 1607, 1603, 368]"
6282,"[1896, 891, 1072, 1894, 368]"
6283,"[18, 1587, 1573, 1692, 1574]"
6284,"[1573, 18, 1567, 1204, 1896]"
6285,"[468, 111, 1266, 884, 1249]"
6286,"[18, 807, 1567, 54, 57]"
6287,"[1476, 1338, 492, 1187, 1482]"
6288,"[18, 807, 403, 16, 51]"
6289,"[807, 1896, 1567, 18, 54]"
6290,"[1896, 18, 1042, 1611, 1573]"
6291,"[807, 18, 1573, 1611, 58]"
6292,"[739, 1186, 501, 1778, 1574]"
6293,"[403, 1567, 606, 1006, 110]"
6294,"[807, 114, 1574, 1573, 1611]"
6295,"[1896, 114, 1587, 1573, 1618]"
6296,"[1193, 1612, 1778, 1805, 1607]"
6297,"[18, 16, 57, 58, 54]"
6298,"[1072, 1896, 18, 57, 54]"
6299,"[1204, 18, 807, 1573, 606]"
6300,"[1567, 18, 807, 655, 16]"
6301,"[1896, 368, 1186, 1157, 1607]"
6302,"[1186, 1607, 368, 1896, 1270]"
6303,"[1186, 1725, 739, 1863, 608]"
6304,"[37, 18, 1542, 1613, 1567]"
6305,"[1896, 1072, 37, 18, 891]"
6306,"[18, 1896, 1567, 480, 807]"
6307,"[480, 37, 18, 403, 891]"
6308,"[16, 807, 18, 1204, 1573]"
6309,"[639, 798, 393, 1022, 1574]"
6310,"[18, 807, 1204, 665, 662]"
6311,"[807, 18, 1574, 1204, 269]"
6312,"[1204, 807, 18, 1573, 606]"
6313,"[18, 1204, 807, 16, 1679]"
6314,"[807, 18, 1204, 1573, 661]"
6315,"[403, 807, 1679, 1574, 1204]"
6316,"[639, 649, 1574, 784, 18]"
6317,"[18, 1574, 1573, 1204, 58]"
6318,"[18, 1204, 807, 1573, 336]"
6319,"[807, 1204, 18, 1573, 1574]"
6320,"[807, 18, 639, 1204, 41]"
6321,"[1039, 639, 41, 33, 31]"
6322,"[269, 18, 807, 1204, 668]"
6323,"[1033, 1574, 1141, 1730, 1582]"
6324,"[807, 1204, 18, 269, 41]"
6325,"[807, 18, 1204, 16, 641]"
6326,"[1544, 632, 807, 639, 18]"
6327,"[1679, 807, 18, 1574, 73]"
6328,"[1128, 339, 700, 1697, 1141]"
6329,"[1574, 269, 355, 884, 930]"
6330,"[807, 1204, 18, 403, 73]"
6331,"[1204, 807, 18, 1573, 662]"
6332,"[807, 18, 1567, 1204, 1574]"
6333,"[18, 807, 639, 1204, 41]"
6334,"[807, 18, 1204, 1267, 1574]"
6335,"[635, 160, 807, 639, 649]"
6336,"[807, 1204, 18, 1567, 606]"
6337,"[18, 807, 1204, 606, 1573]"
6338,"[807, 18, 1204, 661, 668]"
6339,"[403, 18, 1679, 807, 443]"
6340,"[639, 649, 1574, 784, 403]"
6341,"[446, 1204, 807, 18, 1574]"
6342,"[18, 807, 1204, 403, 1573]"
6343,"[1204, 807, 445, 18, 1573]"
6344,"[269, 1573, 18, 639, 798]"
6345,"[639, 649, 403, 1574, 784]"
6346,"[639, 41, 33, 31, 807]"
6347,"[1204, 807, 478, 1573, 1197]"
6348,"[807, 1204, 18, 1574, 1573]"
6349,"[269, 1204, 18, 807, 1039]"
6350,"[639, 1725, 77, 18, 269]"
6351,"[18, 1204, 661, 1573, 807]"
6352,"[403, 18, 1574, 807, 91]"
6353,"[1574, 1894, 1596, 1194, 1517]"
6354,"[18, 1587, 1574, 807, 890]"
6355,"[1204, 18, 501, 1573, 16]"
6356,"[1573, 807, 1191, 884, 1882]"
6357,"[18, 807, 110, 606, 1573]"
6358,"[1567, 18, 1574, 807, 606]"
6359,"[18, 1574, 1587, 1567, 1573]"
6360,"[1574, 1588, 403, 452, 1885]"
6361,"[1906, 1602, 1603, 852, 1066]"
6362,"[1603, 1404, 501, 1473, 18]"
6363,"[1573, 18, 1457, 807, 1574]"
6364,"[807, 403, 18, 1573, 1204]"
6365,"[1587, 1554, 1539, 1613, 1542]"
6366,"[1574, 18, 1625, 1597, 1915]"
6367,"[1574, 1563, 1583, 1194, 1155]"
6368,"[1924, 478, 1588, 1529, 43]"
6369,"[1564, 1574, 1588, 1489, 37]"
6370,"[18, 807, 1204, 1544, 1574]"
6371,"[1573, 18, 1574, 1611, 1032]"
6372,"[18, 807, 1252, 515, 1487]"
6373,"[1567, 37, 1204, 1063, 18]"
6374,"[18, 1567, 37, 1646, 59]"
6375,"[403, 1567, 480, 1457, 1438]"
6376,"[1033, 1069, 1193, 1065, 1194]"
6377,"[1567, 18, 1063, 1574, 37]"
6378,"[1574, 1611, 1596, 1563, 1583]"
6379,"[403, 480, 18, 1574, 1567]"
6380,"[1249, 18, 606, 845, 1204]"
6381,"[807, 403, 18, 884, 1249]"
6382,"[1573, 807, 1900, 1778, 1607]"
6383,"[1064, 1573, 18, 807, 884]"
6384,"[1573, 18, 807, 1574, 1567]"
6385,"[452, 1574, 884, 1915, 1560]"
6386,"[1457, 91, 1725, 1574, 1404]"
6387,"[403, 18, 807, 480, 1574]"
6388,"[1896, 1539, 1191, 1564, 1489]"
6389,"[18, 1896, 807, 1543, 1563]"
6390,"[18, 1249, 1457, 807, 1573]"
6391,"[1567, 18, 403, 480, 807]"
6392,"[18, 1574, 1587, 1567, 1573]"
6393,"[1574, 1573, 1563, 1316, 95]"
6394,"[1896, 1922, 1897, 18, 807]"
6395,"[18, 1574, 406, 425, 407]"
6396,"[1279, 613, 448, 18, 1574]"
6397,"[1267, 1582, 426, 457, 88]"
6398,"[807, 403, 1204, 18, 1574]"
6399,"[1279, 1267, 404, 1874, 807]"
6400,"[1304, 1279, 1936, 1874, 1807]"
6401,"[1936, 1898, 533, 1380, 457]"
6402,"[1279, 1874, 1301, 1277, 1824]"
6403,"[1279, 18, 1677, 1573, 807]"
6404,"[446, 1279, 1936, 1457, 452]"
6405,"[807, 18, 1574, 524, 1611]"
6406,"[807, 1204, 16, 73, 403]"
6407,"[1279, 1677, 1267, 447, 1691]"
6408,"[1279, 1677, 426, 457, 533]"
6409,"[1279, 88, 1898, 49, 1380]"
6410,"[1928, 1279, 1178, 1807, 905]"
6411,"[1279, 17, 1677, 1277, 448]"
6412,"[1279, 18, 1574, 293, 1874]"
6413,"[1279, 1928, 18, 1807, 449]"
6414,"[1279, 807, 452, 1267, 1874]"
6415,"[443, 403, 1574, 1267, 480]"
6416,"[18, 807, 480, 403, 1204]"
6417,"[1618, 1194, 1915, 48, 1874]"
6418,"[687, 1574, 1807, 1573, 807]"
6419,"[1279, 613, 1088, 533, 905]"
6420,"[1279, 1928, 17, 533, 426]"
6421,"[1574, 1080, 1270, 807, 18]"
6422,"[1279, 1087, 437, 1730, 1718]"
6423,"[672, 1874, 1301, 1870, 1824]"
6424,"[18, 57, 807, 1574, 1277]"
6425,"[18, 807, 1804, 1574, 1573]"
6426,"[1279, 1267, 1277, 404, 18]"
6427,"[1279, 1277, 1267, 18, 451]"
6428,"[1279, 1267, 1928, 807, 18]"
6429,"[1279, 1573, 448, 645, 807]"
6430,"[807, 1204, 1267, 18, 10]"
6431,"[1928, 1267, 1807, 1874, 1301]"
6432,"[73, 1279, 1267, 1574, 1006]"
6433,"[404, 469, 1882, 1087, 1109]"
6434,"[18, 1574, 807, 446, 1267]"
6435,"[1279, 1277, 807, 18, 1874]"
6436,"[1279, 1936, 1269, 1277, 1935]"
6437,"[1279, 807, 1277, 1936, 18]"
6438,"[18, 807, 1204, 1574, 1267]"
6439,"[1279, 1928, 807, 18, 1267]"
6440,"[1204, 18, 401, 1573, 807]"
6441,"[18, 933, 403, 1855, 1809]"
6442,"[807, 1574, 18, 1204, 723]"
6443,"[807, 43, 1679, 861, 1717]"
6444,"[807, 18, 1204, 1573, 1567]"
6445,"[18, 807, 1573, 1204, 1567]"
6446,"[16, 18, 1573, 687, 807]"
6447,"[18, 807, 1204, 1573, 41]"
6448,"[665, 18, 1574, 807, 1573]"
6449,"[420, 126, 1670, 160, 1201]"
6450,"[1204, 18, 1574, 1567, 1900]"
6451,"[18, 807, 1573, 336, 1204]"
6452,"[1573, 807, 1679, 18, 647]"
6453,"[437, 446, 405, 402, 1099]"
6454,"[18, 807, 1204, 1573, 606]"
6455,"[427, 18, 1573, 662, 1204]"
6456,"[1204, 95, 1567, 18, 43]"
6457,"[18, 807, 16, 1204, 1573]"
6458,"[18, 807, 1574, 1204, 1573]"
6459,"[18, 807, 1573, 336, 798]"
6460,"[1574, 1204, 807, 18, 1573]"
6461,"[18, 1573, 807, 1204, 1574]"
6462,"[884, 401, 1573, 46, 807]"
6463,"[807, 18, 1717, 1204, 650]"
6464,"[1574, 807, 1204, 18, 661]"
6465,"[443, 807, 18, 1679, 403]"
6466,"[18, 807, 1204, 1573, 16]"
6467,"[18, 807, 1573, 884, 16]"
6468,"[611, 650, 1309, 1654, 667]"
6469,"[18, 807, 1204, 336, 662]"
6470,"[1900, 884, 1573, 1574, 807]"
6471,"[18, 807, 1573, 1204, 336]"
6472,"[18, 807, 884, 401, 16]"
6473,"[18, 1573, 807, 16, 1574]"
6474,"[18, 807, 1573, 1204, 662]"
6475,"[665, 1573, 807, 1574, 884]"
6476,"[1302, 1573, 18, 1574, 807]"
6477,"[18, 807, 160, 930, 1666]"
6478,"[18, 807, 1573, 1204, 1574]"
